"begin_yearmonth","episode_id","state","cz_name","event_type","fips"
199205,NA,"Florida","Volusia","Hail","012127"
199208,NA,"Florida","Nassau","Hail","012089"
199208,NA,"Florida","Hernando","Hail","012053"
199207,NA,"Florida","Madison","Thunderstorm Wind","012079"
199207,NA,"Florida","Broward","Thunderstorm Wind","012011"
199208,NA,"Florida","Palm Beach","Thunderstorm Wind","012099"
199206,NA,"Florida","Lee","Thunderstorm Wind","012071"
199201,NA,"Florida","Okaloosa","Thunderstorm Wind","012091"
199201,NA,"Florida","Gadsden","Thunderstorm Wind","012039"
199201,NA,"Florida","Escambia","Thunderstorm Wind","012033"
199201,NA,"Florida","Escambia","Thunderstorm Wind","012033"
199201,NA,"Florida","Leon","Thunderstorm Wind","012073"
199201,NA,"Florida","Jackson","Tornado","012063"
199202,NA,"Florida","Pinellas","Tornado","012103"
199202,NA,"Florida","Gilchrist","Thunderstorm Wind","012041"
199202,NA,"Florida","Hillsborough","Thunderstorm Wind","012057"
199202,NA,"Florida","Polk","Thunderstorm Wind","012105"
199202,NA,"Florida","Manatee","Thunderstorm Wind","012081"
199202,NA,"Florida","Hillsborough","Thunderstorm Wind","012057"
199202,NA,"Florida","Polk","Thunderstorm Wind","012105"
199202,NA,"Florida","Orange","Tornado","012095"
199202,NA,"Florida","Union","Thunderstorm Wind","012125"
199202,NA,"Florida","Union","Thunderstorm Wind","012125"
199202,NA,"Florida","Nassau","Tornado","012089"
199203,NA,"Florida","Orange","Thunderstorm Wind","012095"
199203,NA,"Florida","Brevard","Thunderstorm Wind","012009"
199203,NA,"Florida","Brevard","Thunderstorm Wind","012009"
199203,NA,"Florida","Indian River","Thunderstorm Wind","012061"
199203,NA,"Florida","Hernando","Thunderstorm Wind","012053"
199203,NA,"Florida","Lee","Tornado","012071"
199203,NA,"Florida","Monroe","Thunderstorm Wind","012087"
199203,NA,"Florida","Dixie","Thunderstorm Wind","012029"
199203,NA,"Florida","Hamilton","Hail","012047"
199203,NA,"Florida","Columbia","Hail","012023"
199203,NA,"Florida","Duval","Hail","012031"
199203,NA,"Florida","Dixie","Hail","012029"
199203,NA,"Florida","Hendry","Hail","012051"
199203,NA,"Florida","Levy","Hail","012075"
199203,NA,"Florida","Miami-Dade","Hail","012086"
199203,NA,"Florida","Marion","Hail","012083"
199203,NA,"Florida","Sumter","Hail","012119"
199203,NA,"Florida","Putnam","Hail","012107"
199203,NA,"Florida","Palm Beach","Hail","012099"
199203,NA,"Florida","Lake","Hail","012069"
199203,NA,"Florida","Lake","Hail","012069"
199203,NA,"Florida","Orange","Hail","012095"
199203,NA,"Florida","Orange","Hail","012095"
199203,NA,"Florida","Seminole","Hail","012117"
199203,NA,"Florida","Orange","Hail","012095"
199203,NA,"Florida","Seminole","Hail","012117"
199203,NA,"Florida","Orange","Hail","012095"
199203,NA,"Florida","Brevard","Hail","012009"
199203,NA,"Florida","Brevard","Hail","012009"
199203,NA,"Florida","Orange","Hail","012095"
199203,NA,"Florida","Osceola","Hail","012097"
199203,NA,"Florida","Orange","Hail","012095"
199206,NA,"Florida","Lee","Thunderstorm Wind","012071"
199206,NA,"Florida","Charlotte","Thunderstorm Wind","012015"
199208,NA,"Georgia","Cobb","Thunderstorm Wind","013067"
199204,NA,"Georgia","Mitchell","Thunderstorm Wind","013205"
199208,NA,"Georgia","Spalding","Thunderstorm Wind","013255"
199208,NA,"Georgia","Taylor","Thunderstorm Wind","013269"
199207,NA,"Georgia","Early","Thunderstorm Wind","013099"
199207,NA,"Georgia","Calhoun","Thunderstorm Wind","013037"
199207,NA,"Georgia","Worth","Thunderstorm Wind","013321"
199207,NA,"Georgia","Sumter","Thunderstorm Wind","013261"
199207,NA,"Georgia","Lee","Thunderstorm Wind","013177"
199207,NA,"Georgia","Terrell","Thunderstorm Wind","013273"
199207,NA,"Georgia","Ben Hill","Thunderstorm Wind","013017"
199207,NA,"Georgia","Pulaski","Thunderstorm Wind","013235"
199207,NA,"Georgia","Bleckley","Thunderstorm Wind","013023"
199207,NA,"Georgia","Dodge","Thunderstorm Wind","013091"
199206,NA,"Georgia","Gwinnett","Thunderstorm Wind","013135"
199206,NA,"Georgia","Gwinnett","Thunderstorm Wind","013135"
199204,NA,"Georgia","Walker","Thunderstorm Wind","013295"
199204,NA,"Georgia","Whitfield","Tornado","013313"
199204,NA,"Georgia","Whitfield","Thunderstorm Wind","013313"
199204,NA,"Georgia","Newton","Thunderstorm Wind","013217"
199206,NA,"Georgia","Lowndes","Thunderstorm Wind","013185"
199206,NA,"Georgia","Clinch","Thunderstorm Wind","013065"
199206,NA,"Georgia","Macon","Thunderstorm Wind","013193"
199206,NA,"Georgia","Macon","Thunderstorm Wind","013193"
199206,NA,"Georgia","Macon","Thunderstorm Wind","013193"
199206,NA,"Georgia","Troup","Thunderstorm Wind","013285"
199206,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199206,NA,"Georgia","Dooly","Thunderstorm Wind","013093"
199206,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199206,NA,"Georgia","Burke","Thunderstorm Wind","013033"
199206,NA,"Georgia","Sumter","Thunderstorm Wind","013261"
199206,NA,"Georgia","Decatur","Thunderstorm Wind","013087"
199206,NA,"Georgia","Grady","Thunderstorm Wind","013131"
199206,NA,"Georgia","Talbot","Thunderstorm Wind","013263"
199206,NA,"Georgia","Mcintosh","Thunderstorm Wind","013191"
199206,NA,"Georgia","Mcintosh","Thunderstorm Wind","013191"
199206,NA,"Georgia","Clayton","Thunderstorm Wind","013063"
199206,NA,"Georgia","Henry","Thunderstorm Wind","013151"
199206,NA,"Georgia","Dougherty","Thunderstorm Wind","013095"
199206,NA,"Georgia","Floyd","Thunderstorm Wind","013115"
199206,NA,"Georgia","Chattooga","Thunderstorm Wind","013055"
199206,NA,"Georgia","Chattooga","Thunderstorm Wind","013055"
199206,NA,"Georgia","Colquitt","Thunderstorm Wind","013071"
199206,NA,"Georgia","Mcintosh","Thunderstorm Wind","013191"
199206,NA,"Georgia","Laurens","Thunderstorm Wind","013175"
199206,NA,"Georgia","Barrow","Thunderstorm Wind","013013"
199206,NA,"Georgia","Clarke","Thunderstorm Wind","013059"
199206,NA,"Georgia","Newton","Thunderstorm Wind","013217"
199206,NA,"Georgia","Spalding","Thunderstorm Wind","013255"
199206,NA,"Georgia","Putnam","Thunderstorm Wind","013237"
199206,NA,"Georgia","Jasper","Thunderstorm Wind","013159"
199206,NA,"Georgia","Newton","Thunderstorm Wind","013217"
199207,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199211,NA,"Georgia","White","Thunderstorm Wind","013311"
199203,NA,"Georgia","Polk","Thunderstorm Wind","013233"
199203,NA,"Georgia","Spalding","Thunderstorm Wind","013255"
199208,NA,"Georgia","Floyd","Tornado","013115"
199208,NA,"Georgia","Floyd","Thunderstorm Wind","013115"
199208,NA,"Georgia","Fulton","Thunderstorm Wind","013121"
199208,NA,"Georgia","Paulding","Thunderstorm Wind","013223"
199208,NA,"Georgia","Habersham","Thunderstorm Wind","013137"
199208,NA,"Georgia","Muscogee","Thunderstorm Wind","013215"
199208,NA,"Georgia","Harris","Thunderstorm Wind","013145"
199208,NA,"Georgia","Meriwether","Thunderstorm Wind","013199"
199208,NA,"Georgia","Pike","Thunderstorm Wind","013231"
199207,NA,"Georgia","Meriwether","Thunderstorm Wind","013199"
199207,NA,"Georgia","Whitfield","Thunderstorm Wind","013313"
199207,NA,"Georgia","Bibb","Thunderstorm Wind","013021"
199207,NA,"Georgia","Jones","Thunderstorm Wind","013169"
199207,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199207,NA,"Georgia","Gwinnett","Thunderstorm Wind","013135"
199207,NA,"Georgia","Twiggs","Thunderstorm Wind","013289"
199207,NA,"Georgia","Barrow","Thunderstorm Wind","013013"
199207,NA,"Georgia","Oconee","Thunderstorm Wind","013219"
199207,NA,"Georgia","Jefferson","Thunderstorm Wind","013163"
199207,NA,"Georgia","Burke","Thunderstorm Wind","013033"
199207,NA,"Georgia","Chatham","Thunderstorm Wind","013051"
199207,NA,"Georgia","Screven","Thunderstorm Wind","013251"
199207,NA,"Georgia","Bryan","Thunderstorm Wind","013029"
199207,NA,"Georgia","Tattnall","Thunderstorm Wind","013267"
199207,NA,"Georgia","Bulloch","Thunderstorm Wind","013031"
199207,NA,"Georgia","Clarke","Thunderstorm Wind","013059"
199207,NA,"Georgia","Oglethorpe","Thunderstorm Wind","013221"
199207,NA,"Georgia","Gwinnett","Thunderstorm Wind","013135"
199207,NA,"Georgia","Rockdale","Thunderstorm Wind","013247"
199203,NA,"Georgia","Cherokee","Hail","013057"
199207,NA,"Georgia","Lamar","Thunderstorm Wind","013171"
199207,NA,"Georgia","De Kalb","Thunderstorm Wind","013089"
199207,NA,"Georgia","Bartow","Thunderstorm Wind","013015"
199207,NA,"Georgia","Gwinnett","Thunderstorm Wind","013135"
199203,NA,"Georgia","Webster","Thunderstorm Wind","013307"
199207,NA,"Georgia","Wilcox","Thunderstorm Wind","013315"
199207,NA,"Georgia","Treutlen","Thunderstorm Wind","013283"
199207,NA,"Georgia","Chattahoochee","Thunderstorm Wind","013053"
199207,NA,"Georgia","Muscogee","Thunderstorm Wind","013215"
199207,NA,"Georgia","Wilkinson","Thunderstorm Wind","013319"
199207,NA,"Georgia","Laurens","Thunderstorm Wind","013175"
199207,NA,"Georgia","Dooly","Thunderstorm Wind","013093"
199207,NA,"Georgia","Emanuel","Thunderstorm Wind","013107"
199207,NA,"Georgia","Emanuel","Thunderstorm Wind","013107"
199207,NA,"Georgia","Chatham","Thunderstorm Wind","013051"
199207,NA,"Georgia","Mcduffie","Thunderstorm Wind","013189"
199207,NA,"Georgia","Jenkins","Thunderstorm Wind","013165"
199203,NA,"Georgia","Hall","Thunderstorm Wind","013139"
199203,NA,"Georgia","Dodge","Thunderstorm Wind","013091"
199203,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199203,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199203,NA,"Georgia","Stewart","Thunderstorm Wind","013259"
199203,NA,"Georgia","Randolph","Thunderstorm Wind","013243"
199203,NA,"Georgia","Miller","Thunderstorm Wind","013201"
199208,NA,"Georgia","Columbia","Thunderstorm Wind","013073"
199208,NA,"Georgia","Charlton","Thunderstorm Wind","013049"
199208,NA,"Georgia","Dougherty","Tornado","013095"
199208,NA,"Georgia","Tattnall","Thunderstorm Wind","013267"
199208,NA,"Georgia","Bleckley","Thunderstorm Wind","013023"
199208,NA,"Georgia","Twiggs","Thunderstorm Wind","013289"
199208,NA,"Georgia","Heard","Thunderstorm Wind","013149"
199208,NA,"Georgia","Carroll","Thunderstorm Wind","013045"
199208,NA,"Georgia","Wilkinson","Thunderstorm Wind","013319"
199208,NA,"Georgia","Crisp","Thunderstorm Wind","013081"
199208,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199208,NA,"Georgia","Oconee","Thunderstorm Wind","013219"
199208,NA,"Georgia","Heard","Thunderstorm Wind","013149"
199208,NA,"Georgia","Jones","Thunderstorm Wind","013169"
199208,NA,"Georgia","Muscogee","Thunderstorm Wind","013215"
199208,NA,"Georgia","Troup","Thunderstorm Wind","013285"
199208,NA,"Georgia","Pulaski","Thunderstorm Wind","013235"
199208,NA,"Georgia","Harris","Thunderstorm Wind","013145"
199208,NA,"Georgia","Chattahoochee","Thunderstorm Wind","013053"
199208,NA,"Georgia","Harris","Thunderstorm Wind","013145"
199203,NA,"Georgia","Walton","Thunderstorm Wind","013297"
199203,NA,"Georgia","Spalding","Thunderstorm Wind","013255"
199203,NA,"Georgia","Mitchell","Thunderstorm Wind","013205"
199203,NA,"Georgia","Gilmer","Thunderstorm Wind","013123"
199203,NA,"Georgia","Lumpkin","Thunderstorm Wind","013187"
199208,NA,"Georgia","Liberty","Thunderstorm Wind","013179"
199208,NA,"Georgia","Talbot","Thunderstorm Wind","013263"
199208,NA,"Georgia","Floyd","Thunderstorm Wind","013115"
199208,NA,"Georgia","Sumter","Thunderstorm Wind","013261"
199208,NA,"Georgia","Fayette","Thunderstorm Wind","013113"
199208,NA,"Georgia","Glynn","Thunderstorm Wind","013127"
199208,NA,"Georgia","Habersham","Thunderstorm Wind","013137"
199203,NA,"Georgia","Baker","Thunderstorm Wind","013007"
199203,NA,"Georgia","Mitchell","Thunderstorm Wind","013205"
199203,NA,"Georgia","Sumter","Thunderstorm Wind","013261"
199203,NA,"Georgia","Lee","Thunderstorm Wind","013177"
199203,NA,"Georgia","Colquitt","Thunderstorm Wind","013071"
199203,NA,"Georgia","Randolph","Thunderstorm Wind","013243"
199203,NA,"Georgia","Terrell","Thunderstorm Wind","013273"
199203,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199204,NA,"Georgia","Carroll","Thunderstorm Wind","013045"
199204,NA,"Georgia","Harris","Thunderstorm Wind","013145"
199204,NA,"Georgia","Coweta","Thunderstorm Wind","013077"
199204,NA,"Georgia","Carroll","Thunderstorm Wind","013045"
199204,NA,"Georgia","Douglas","Thunderstorm Wind","013097"
199204,NA,"Georgia","Paulding","Thunderstorm Wind","013223"
199204,NA,"Georgia","Fayette","Thunderstorm Wind","013113"
199204,NA,"Georgia","Clayton","Thunderstorm Wind","013063"
199204,NA,"Georgia","Wilkes","Thunderstorm Wind","013317"
199204,NA,"Georgia","Early","Thunderstorm Wind","013099"
199204,NA,"Georgia","Calhoun","Thunderstorm Wind","013037"
199204,NA,"Georgia","Mitchell","Thunderstorm Wind","013205"
199204,NA,"Georgia","Wilcox","Thunderstorm Wind","013315"
199204,NA,"Georgia","Emanuel","Thunderstorm Wind","013107"
199203,NA,"Georgia","Cobb","Hail","013067"
199203,NA,"Georgia","Houston","Hail","013153"
199203,NA,"Georgia","Cobb","Hail","013067"
199207,NA,"Georgia","Twiggs","Hail","013289"
199203,NA,"Georgia","Clayton","Hail","013063"
199203,NA,"Georgia","Paulding","Hail","013223"
199207,NA,"Georgia","Peach","Thunderstorm Wind","013225"
199204,NA,"Georgia","Fayette","Thunderstorm Wind","013113"
199206,NA,"Georgia","Burke","Thunderstorm Wind","013033"
199207,NA,"Georgia","Dougherty","Hail","013095"
199208,NA,"Georgia","De Kalb","Thunderstorm Wind","013089"
199203,NA,"Georgia","Gwinnett","Hail","013135"
199203,NA,"Georgia","Walton","Hail","013297"
199203,NA,"Georgia","Morgan","Hail","013211"
199203,NA,"Georgia","Oconee","Hail","013219"
199203,NA,"Georgia","Greene","Hail","013133"
199203,NA,"Georgia","Columbia","Hail","013073"
199203,NA,"Georgia","Greene","Hail","013133"
199203,NA,"Georgia","Greene","Hail","013133"
199203,NA,"Georgia","Columbia","Hail","013073"
199203,NA,"Georgia","Forsyth","Hail","013117"
199203,NA,"Georgia","Laurens","Hail","013175"
199203,NA,"Georgia","Bartow","Hail","013015"
199208,NA,"Georgia","Paulding","Thunderstorm Wind","013223"
199207,NA,"Georgia","Bibb","Thunderstorm Wind","013021"
199203,NA,"Georgia","Fulton","Hail","013121"
199203,NA,"Georgia","Troup","Hail","013285"
199203,NA,"Georgia","Early","Hail","013099"
199203,NA,"Georgia","Berrien","Hail","013019"
199203,NA,"Georgia","Berrien","Hail","013019"
199203,NA,"Georgia","Atkinson","Hail","013003"
199203,NA,"Georgia","Brantley","Hail","013025"
199203,NA,"Georgia","Crisp","Hail","013081"
199203,NA,"Georgia","Coweta","Hail","013077"
199203,NA,"Georgia","Fayette","Hail","013113"
199203,NA,"Georgia","Gwinnett","Hail","013135"
199206,NA,"Georgia","Terrell","Hail","013273"
199203,NA,"Georgia","Hall","Hail","013139"
199203,NA,"Georgia","Hall","Hail","013139"
199203,NA,"Georgia","Barrow","Hail","013013"
199203,NA,"Georgia","Barrow","Hail","013013"
199203,NA,"Georgia","Clarke","Hail","013059"
199203,NA,"Georgia","Gordon","Hail","013129"
199207,NA,"Georgia","Floyd","Thunderstorm Wind","013115"
199207,NA,"Georgia","Haralson","Thunderstorm Wind","013143"
199207,NA,"Georgia","De Kalb","Hail","013089"
199203,NA,"Georgia","Cherokee","Hail","013057"
199203,NA,"Georgia","Fulton","Hail","013121"
199203,NA,"Georgia","Forsyth","Hail","013117"
199203,NA,"Georgia","Gwinnett","Hail","013135"
199203,NA,"Georgia","De Kalb","Hail","013089"
199206,NA,"Georgia","Jasper","Hail","013159"
199206,NA,"Georgia","Putnam","Hail","013237"
199203,NA,"Georgia","Polk","Hail","013233"
199212,NA,"Georgia","Banks","Hail","013011"
199204,NA,"Georgia","Tift","Hail","013277"
199208,NA,"Georgia","Bryan","Hail","013029"
199203,NA,"Georgia","Cherokee","Hail","013057"
199203,NA,"Georgia","Forsyth","Hail","013117"
199202,NA,"Georgia","Heard","Hail","013149"
199204,NA,"Georgia","Dade","Hail","013083"
199204,NA,"Georgia","Whitfield","Hail","013313"
199207,NA,"Georgia","Monroe","Thunderstorm Wind","013207"
199211,NA,"Georgia","Dade","Hail","013083"
199204,NA,"Georgia","Catoosa","Hail","013047"
199208,NA,"Georgia","Jones","Hail","013169"
199208,NA,"Georgia","Dooly","Thunderstorm Wind","013093"
199208,NA,"Georgia","Cherokee","Thunderstorm Wind","013057"
199208,NA,"Georgia","Spalding","Thunderstorm Wind","013255"
199208,NA,"Georgia","Chatham","Thunderstorm Wind","013051"
199208,NA,"Georgia","Bryan","Thunderstorm Wind","013029"
199208,NA,"Georgia","Chatham","Thunderstorm Wind","013051"
199208,NA,"Georgia","Gwinnett","Thunderstorm Wind","013135"
199208,NA,"Georgia","Turner","Thunderstorm Wind","013287"
199208,NA,"Georgia","Taylor","Thunderstorm Wind","013269"
199208,NA,"Georgia","Marion","Thunderstorm Wind","013197"
199209,NA,"Georgia","Taylor","Thunderstorm Wind","013269"
199209,NA,"Georgia","Richmond","Thunderstorm Wind","013245"
199209,NA,"Georgia","Ben Hill","Thunderstorm Wind","013017"
199209,NA,"Georgia","Ben Hill","Thunderstorm Wind","013017"
199209,NA,"Georgia","Miller","Thunderstorm Wind","013201"
199209,NA,"Georgia","Jones","Thunderstorm Wind","013169"
199209,NA,"Georgia","Ware","Thunderstorm Wind","013299"
199209,NA,"Georgia","Burke","Thunderstorm Wind","013033"
199210,NA,"Georgia","Camden","Tornado","013039"
199210,NA,"Georgia","Camden","Thunderstorm Wind","013039"
199210,NA,"Georgia","Mcintosh","Thunderstorm Wind","013191"
199210,NA,"Georgia","Glynn","Thunderstorm Wind","013127"
199210,NA,"Georgia","Fulton","Thunderstorm Wind","013121"
199211,NA,"Georgia","Chattahoochee","Thunderstorm Wind","013053"
199211,NA,"Georgia","Muscogee","Thunderstorm Wind","013215"
199211,NA,"Georgia","Sumter","Thunderstorm Wind","013261"
199211,NA,"Georgia","Talbot","Thunderstorm Wind","013263"
199211,NA,"Georgia","Monroe","Tornado","013207"
199211,NA,"Georgia","Monroe","Tornado","013207"
199211,NA,"Georgia","Jones","Tornado","013169"
199211,NA,"Georgia","Jasper","Thunderstorm Wind","013159"
199211,NA,"Georgia","Putnam","Tornado","013237"
199211,NA,"Georgia","Jones","Thunderstorm Wind","013169"
